"Actual","Predicted"
9972.976,9990.6724617242
6914.836,7000.14479062676
10010.51,9993.33938282367
7214.576,7324.2745192888
8727.458,8623.95040904541
6864.151,6820.17822163743
7961.743,7981.90049236872
6970.424,7028.50651642243
9882.805,9960.28985973933
7200.03,7338.65627019448
9034.771,8970.83591166155
6855.084,6850.78999449007
7251.998,7358.9719895253
7969.355,7960.25382521803
8584.213,8583.33475837457
9264.424,9285.46911666342
7374.853,7395.77632549729
8920.546,8948.62799222221
8936.341,8940.28964506355
9890.689,9959.20799933026
6987.025,7026.60527844471
7290.407,7375.79384588329
7137.35,7098.25389048504
6851.13,6847.28288270634
10074.692,10018.8681643686
8965.682,8955.10329151282
9584.432,9567.33796098378
7229.723,7332.90188216206
8599.25,8589.18099208129
9065.102,8977.0322260788
9286.269,9285.24061814547
8996.657,8974.22348393057
6931.718,7013.70875609973
8005.985,7991.08724852658
10001.729,9992.08389321758
8953.23,8952.18193742236
7979.872,7973.16089940478
9418.059,9320.96533974814
7361.71,7392.02535899712
7042.89,7040.20253697994
7941.589,7951.91011875262
8731.538,8639.56921073058
9233.991,9276.77035646265
6761.822,6794.60939808732
9022.964,8979.21200786265
6960.637,6879.53185512293
7400.435,7405.93011628081
9518.62,9542.83116094114
6862.654,6859.23193134757
8008.253,7991.11709248598
7124.435,7082.9920814596
8997.972,8960.35092790483
9034.303,8972.8562113794
8692.78,8622.0463563617
9441.357,9525.89841358741
6764.601,6786.08280655408
8595.467,8589.24690383551
9444.971,9522.91299262056
8924.019,8928.17514296704
7203.131,7354.87569143884
9459.094,9518.94219051743
6915.588,6847.98374431497
9870.308,9957.6828921316
9401.534,9313.0468022422
9295.095,9278.88052458572
6992.801,7046.08070321094
7897.468,7957.61517178101
7009.97,7035.60629104639
8949.51,8941.32727038415
10014.401,9986.11768301951
7930.246,7977.26405052415
9033.836,8975.13388204521
9429.491,9331.25495302593
8720.608,8615.56008835582
9358.005,9308.60051890234
10020.447,9999.03422161604
9428.441,9516.13333797028
8001.28,7984.86247486336
6991.962,7041.10304749186
9531.737,9551.89680037773
8765.646,8641.4333365182
6830.959,6823.05585083159
6777.963,6790.75365093229
9007.188,8965.43154071695
7232.899,7359.49170424774
8667.47,8603.43670509093
6898.018,7007.45335186881
6755.296,6789.95421998503
9918.72,9975.37411639048
8741.058,8624.06133064091
7913.004,7969.44509329458
8606.055,8587.3038850495
9489.97,9533.49728086801
8972.832,8953.22030326115
8618.069,8592.28238898128
6741.028,6790.62065747141
7012.878,6912.38818442758
9475.554,9521.17993169333
9289.595,9275.93851485009
6919.393,6876.60838519982
8016.793,7981.25333590769
6806.23,6831.26358928636
8635.466,8588.90301464743
9435.955,9522.47052836564
8047.459,8011.57689771814
9299.953,9285.92386896158
9116.978,9011.04789522597
9913.127,9980.72921471088
8746.615,8635.79423707113
6860.115,6853.51965594981
7033.121,7047.86525362463
9972.306,9997.06094655141
8657.659,8603.34102144068
7069.712,7054.76917010587
9072.363,8980.4261384532
6724.729,6776.16057793176
9111.324,8993.81903976107
6788.878,6808.95581132031
6919.285,7010.77390340524
8584.664,8579.13895650707
9018.059,8978.00836674328
9032.884,8976.58803221979
8687.201,8618.52051533261
6922.766,7012.12640075514
9460.093,9522.21991997807
6917.14,6835.7143368351
7230.775,7332.91390217998
7938.056,7964.86840201873
6785.249,6808.15986680479
9426.182,9320.57986877033
8662.122,8609.13994993204
8652.635,8604.63708867526
8706.547,8618.56997622817
6912.19,6839.34207032515
9890.301,9957.1635917005
9411.86,9315.71855770378
9289.994,9290.73835465773
8937.591,8956.29041333945
9552.462,9555.78862596903
6827.17,6833.58781321078
6900.529,6994.77956008256
8640.119,8608.20767805985
9359.181,9302.74447694531
9112.038,8992.83754850854
8720.985,8623.35368872882
9553.893,9547.3926954628
9971.421,9988.52920501595
8954.461,8946.23102760072
9321.643,9301.07743861987
6937.643,7015.03125558499
7970.809,7965.61438299404
7977.119,7964.81072989394
7060.854,7071.97449102712
6971.841,7030.27385020055
9445.734,9521.83437575245
9582.026,9557.2513264454
8974.236,8951.43722601107
7074.813,7057.59069071912
6946.707,7017.22326717645
9471.727,9532.83924556262
8950.007,8952.93227960391
9531.185,9547.68203637337
6935.546,7005.80847612517
9961.095,9982.59029382004
7269.932,7366.70418796264
9008.235,8957.53816399482
6746.842,6781.91286128923
9521.684,9547.05691888176
9583.408,9547.96575299087
9289.427,9290.59283724679
8705.796,8623.9755309982
7995.8,7969.10604256938
8605.788,8597.35907506597
9521.833,9541.20041389066
8720.419,8622.95461784264
7224.485,7329.04135635411
9619.102,9570.20751866644
10020.115,9985.37642742922
7860.782,7931.90506561709
8631.37,8597.48251040543
9844.792,9939.82986510136
8016.116,7983.36599879673
8647.062,8602.30107940839
6827.262,6844.61035157469
6738.836,6778.48363921065
7275.688,7373.81553085943
8988.69,8962.27097957418
7378.702,7395.98491429097
8768.087,8632.09492494717
6930.984,7017.2656214976
10042.296,9999.05713305142
9258.72,9276.03657182891
7305.463,7324.18226702943
9397.001,9326.91398140237
9563.392,9555.40257815555
8633.953,8593.99128798885
7272.053,7343.03012892921
7892.737,7960.96706837962
8617.597,8595.08862495472
6979.852,7029.24119130699
9100.503,8999.19899170968
6890,6824.32971935043
9235.46,9274.98545165149
8095.396,8022.19235121417
9302.925,9291.56361573435
9866.46,9952.08048105919
7050.958,7048.87620989843
8019.68,8002.9752205093
7845.672,7929.46924035045
7075.568,7055.37773239551
7094.687,7057.24178582502
7936.91,7970.21453644887
7944.656,7964.82580316011
6979.221,7044.49979696277
9992.55,9992.85534947088
6865.8,6845.39245951681
9270.449,9286.14711936495
6938.078,7021.00617619303
7284.333,7365.48110401249
9394.963,9324.27857594295
9932.176,9970.94627428706
7346.816,7379.25233296503
8963.934,8950.29018649984
10029.847,10004.2482523172
9055.101,8966.76548529221
7050.496,7052.2514519409
9440.986,9524.2993717617
9375.619,9306.98264085274
9554.659,9549.1516506269
9521.938,9553.63204720272
6924.906,6878.3643003151
6773.807,6798.17624331885
9457.445,9524.59515157033
9363.517,9309.73599838244
7256.384,7375.35733307809
6976.882,6893.52627632754
9006.143,8974.44407830368
8662.035,8606.35210141995
7991.683,7985.28496080475
8621.409,8591.57916086302
8674.115,8614.11133087782
9987.331,10003.5014229184
8077.589,8012.97120325268
9271.293,9276.1745061319
6918.103,6878.49398168191
6943.353,7010.87394492321
7358.528,7402.44676195667
8607.93,8598.60094163083
9551.026,9548.86135751948
7074.873,7052.4477993138
9229.877,9276.03295979284
6892.159,6866.38806402953
9063.252,8973.54115629718
8589.478,8582.50595061706
9313.31,9300.91068724701
7287.168,7374.28081555743
8661.303,8608.75612134666
8654.43,8610.70483257381
7257.289,7378.23662389051
9305.526,9297.9102443805
6970.092,7021.17185738727
7100.319,7074.37993346387
8713.956,8621.80274283357
7252.716,7333.46088463732
7266.221,7359.64914723039
7214.785,7323.8519503609
7190.535,7323.22117080399
9489.314,9527.56870344168
8606.977,8592.35550927155
8741.85,8635.49656597694
7256.784,7367.27248308051
8636.051,8597.80469590897
9012.583,8974.00130152913
7985.293,7985.15828108645
9856.883,9959.37829093102
8684.455,8607.67503394408
8749.203,8625.25425884812
9576.853,9560.5328348525
9057.328,8973.42485819945
9611.181,9568.61566477162
7002.177,7044.01503307991
7038.557,7063.0625253784
8032.715,7998.43428693597
7049.573,7058.40369710369
8639.002,8589.12743183769
9332.725,9283.42348208684
8691.13,8615.27583341391
9972.031,9990.31467190904
6883.277,6839.49674026789
8731.95,8620.08951356656
8780.777,8643.99975771118
8073.428,8009.8008293345
9413.21,9513.36772442843
8674.096,8606.61444492872
9439.299,9521.40651844846
9283.885,9275.11551594015
7279.691,7371.71584210618
7204.821,7299.1707058479
9073.471,8990.65250114674
8740.186,8633.77292376716
8667.711,8604.43902999021
6880.751,6863.62464874095
9450.875,9513.01326238367
8644.703,8599.76996521309
8017.011,7992.04119468596
9406.247,9316.17385101256
7038.548,7050.89533013964
7098.589,7069.66527421902
8057.73,8005.66897417736
9390.877,9308.38526640006
9061.462,8973.67076220631
8694.494,8613.80561198243
9959.163,9987.38106470159
9577.576,9552.96115256075
9949.501,9972.25227092204
6980.175,6894.92662481869
7194.948,7340.19589232283
9030.125,8971.27187100919
9874.419,9958.92166613774
7089.94,7067.44056464609
9350.026,9311.8119393557
9110.644,9004.53558137448
9390.78,9314.93551370311
6928.75,6865.22401701638
6929.288,6846.76640120607
7076.706,7075.3007517507
9955.331,9976.57484632882
8029.082,7973.18159714688
9324.229,9293.82319374854
6813.176,6817.01986825509
6958.934,7009.27077553959
8727.897,8623.56620811887
6904.641,6853.5960555198
7108.953,7076.66469768147
7405.97,7409.28351588554
6953.274,6877.788152842
9049.017,8961.01271451235
9547.766,9546.7548899432
7997.63,7963.74121861315
6909.844,6837.81039970997
7256.703,7374.83862850971
6932.814,6853.74165456538
9404.47,9508.28634619216
8622.508,8597.65812246861
10076.627,10019.6007224906
6911.436,7005.29774537263
7165.917,7309.6778058791
8974.823,8955.03456596786
9397.916,9315.33282223205
10046.254,10007.3937659726
6829.348,6806.11039943779
8751.02,8636.82436310374
6931.704,7019.00346835292
6912.299,6839.22162795668
9970.453,9973.19016782706
9391.519,9323.20622477824
6967.898,7032.25451078567
8679.59,8614.57344543375
9565.831,9554.44496149338
7922.612,7941.47401132334
7299.498,7356.5318734179
8734.329,8629.3811684211
8644.838,8598.14485977998
9589.905,9554.84953868992
9580.533,9560.4613750063
8941.984,8948.58955618583
9548.906,9547.33984623648
9035.274,8960.73422938473
7358.934,7386.76528124973
9126.622,9003.23813372882
8945.465,8950.9795395546
7386.906,7401.56834308348
9971.897,9981.44043860159
9937.931,9986.9446601781
9495.756,9535.62331979804
9134.167,9002.54090268738
6938.549,7015.59723654339
9542.553,9541.01799971675
9994.027,9990.13184069512
8658.599,8608.54058119727
8993.259,8958.7419338116
9062.845,8982.67402095235
9597.055,9560.48243003234
6883.24,7001.05074092562
10018.824,9996.24782584695
9587.995,9560.09312547525
8620.223,8592.411766312
8629.253,8598.60093103196
9412.981,9325.1300976707
9233.6,9263.67360936796
8962.634,8946.45722612393
9983.447,9975.97196268174
7020.749,7047.81176817302
6857.978,6841.46410525685
6788.514,6805.45731509563
7229.311,7355.7614259383
7079.434,7069.29983677697
7014.716,7054.49962761013
7134.865,7299.8920037356
8961.896,8954.48185975256
9497.019,9536.89395222156
6954.861,7017.90940175657
8656.294,8610.76445559091
9435.561,9329.3979992828
7288.523,7365.94585137169
6990.98,7041.36063362084
9522.611,9541.06205323686
6807.806,6816.87502577648
9252.535,9275.4501532707
9380.494,9323.25804542669
8725.825,8616.99203267157
6916.46,6857.19701889347
7076.896,7056.81256151519
7874.937,7933.25520199047
7223.207,7363.84641926547
9348.99,9300.29852069252
8706.349,8620.44958370654
7036.205,7056.40388833261
8937.634,8954.87058663095
7348.866,7393.18774355618
8680.439,8613.25644345404
9606.586,9561.5232012913
7914.637,7955.92672234644
6927.417,6858.16775416304
6760.282,6790.91639350608
6886.779,6847.76434634431
9504.643,9533.99257997089
6975.118,7001.65145553476
9461.868,9524.40155707633
10058.078,10009.3913898226
6909.415,6857.47623905732
7318.861,7345.31014789826
7255.175,7359.16356151314
9419.644,9324.81216550458
9427.606,9321.76469412012
6889.177,6847.71115005648
9423.222,9531.15833767271
9547.608,9545.32410599637
8048.366,8005.31949553452
9494.938,9542.33036276421
8710.385,8620.7633739938
9910.509,9966.7429550556
7115.322,7082.44899092858
9518.198,9539.70150107918
8756.639,8628.20109598105
8730.691,8633.75034102136
8589.587,8584.75454962162
8909.08,8928.67036685309
9592.085,9569.13634174044
6781.608,6817.21355901479
9060.187,8971.65283057546
6854.64,6840.8036877378
9032.064,8967.33503216048
8770.833,8639.29608909815
7349.912,7397.93203387654
9557.902,9558.36348742567
8935.141,8950.05830908795
8644.297,8601.5127898629
9071.663,8994.32487368853
9292.484,9291.90050375862
9477.255,9527.82617223215
9365.75,9315.08233022432
8965.702,8944.95054426077
7337.347,7366.31011677349
8658.365,8601.63044922806
9532.871,9539.79447835015
6921.976,6862.85631655222
7931.69,7972.39999187442
6921.366,7019.02277466585
7176.898,7319.28285676062
9492.989,9540.98034022371
8018.022,7967.85149969129
7338.73,7385.39085323791
7865.488,7931.97609144326
7848.171,7935.55513970865
8076.909,8000.06245662899
9049.952,8979.24346631931
7297.634,7367.24482280722
6985.278,7000.19960439651
7957.818,7971.40641220894
9490.143,9534.52653711585
8711.705,8625.05382931422
7366.547,7405.69150180094
9404.449,9324.90166241638
9941.489,9988.5078672094
9415.656,9309.73125121066
6991.083,7028.82955835725
9988.34,9993.50682231892
9057.859,8986.74178179272
10014.954,9987.39029761361
9883.205,9954.12180970989
8576.127,8584.61712971486
9013.32,8963.28435186697
10056.387,10006.7052126091
6965.098,7027.67628682219
6843.663,6854.83423168295
9420.408,9517.77528598626
7841.189,7930.71009669252
7132.195,7087.00625172039
8016.461,8005.4331445047
9429.52,9526.55959203436
6767.979,6803.79526731903
9335.136,9301.11601369477
8930.533,8936.53658940386
8625.397,8601.49819571676
7043.016,7047.18821180482
6897.714,6979.13956416207
6775.591,6799.1022619259
7968.224,7955.85153737488
6926.237,6865.76022980864
6850.93,6822.21069347689
9991.083,9989.29340516974
7908.041,7934.19537909384
6970.171,7012.24490998992
9301.379,9282.17998247536
7919.013,7979.12264891145
8984.974,8952.56672793226
9299.917,9292.33665025652
6924.872,6848.38199488623
8734.091,8624.11385426409
9471.803,9529.89546103342
6833.849,6838.11944295317
9061.964,8978.96570940009
7893.751,7956.17729631332
6870.126,6815.20193288989
7956.997,7957.88418166674
9976.682,9987.6265590364
7977.073,7966.91197719888
7372.791,7390.78498189344
8012.617,7988.73632856806
8938.174,8940.65809317862
9248.484,9277.43152885848
6785.444,6795.64273403123
6952.127,7029.10322011308
7329.336,7380.25499919272
9335.933,9302.84927893868
9465.447,9527.93134111687
9416.373,9514.98345062015
10011.415,9997.85917403871
8616.099,8596.59438600387
6932.025,6996.97844597639
7279.734,7370.00554505329
9399.934,9333.28394161594
7100.173,7060.47697391748
9318.421,9297.55654410631
8618.667,8594.57478861768
6828.596,6829.54692826756
9977.997,9993.3192074328
7406.71,7411.8691255798
9088.323,8979.23139149011
6918.302,6873.2334552023
7361.096,7387.77256805701
9928.898,9968.6086525721
9418.873,9514.93684369259
6981.2,7038.9729994801
7013.126,7045.9086063426
9528.573,9541.68373445074
7221.529,7340.59403022812
10011.09,9999.15764776866
6903.957,7009.9088947285
10050.815,10001.816672417
8672.06,8608.59173488518
8697.385,8622.00621550682
7255.45,7343.2655509595
7320.43,7346.67832844083
9409.347,9307.63781973948
8726.717,8621.83469766582
7242.003,7339.308350763
7355.126,7365.24198790078
6892.273,6844.8080279688
9550.408,9553.26133850215
7073.929,7079.75482881714
7129.529,7088.84530472367
7095.364,7064.81318607098
9984.769,9987.54094478332
7289.87,7346.44023500345
9230.388,9268.58198611896
7848.821,7930.06577767508
8983.508,8960.93007889258
9943.354,9983.63181303922
8094.06,8019.79648833212
7928.528,7964.81573389518
7982.521,7990.09614550274
9515.774,9537.9593722647
7225.742,7362.01782555764
8946.199,8946.01614433049
8971.068,8944.21895291807
7931.462,7957.75778659485
9583.842,9559.33671519593
7360.734,7369.88509880324
7069.162,7065.25966329693
8685.585,8610.4789628005
9324.153,9295.44964798588
6798.162,6790.35588962621
9527.686,9555.9791035205
7008.234,7032.07438434698
9346.224,9299.11881069864
6803.533,6824.36760582769
8720.121,8620.01781982512
6999.852,7030.42990483157
9082.356,8982.35879277798
9955.246,9977.83281642987
9030.302,8965.09249556194
7906.423,7944.49429816443
8969.414,8958.19324570592
9290.839,9288.17043663464
10005.812,9992.04063121003
7868.727,7933.80513931191
8965.027,8958.86765650713
9456.789,9530.1066694641
9493.267,9535.97403421294
6927.67,6859.40972261152
7188.363,7313.81181644093
9986.943,9990.45674941886
8694.113,8618.05743870111
7279.376,7345.39515078942
9031.773,8970.70174599807
9314.44,9298.49246539726
7235.856,7357.30406270215
9548.135,9542.93225030112
8719.394,8615.92227034866
7968.11,7986.00375824649
8966.833,8948.97192164605
6731.2,6794.21147517978
9544.71,9550.1617503649
7991.437,7975.10123417682
7978.421,7990.79287406713
9485.912,9540.76367300956
8611.772,8590.17963520204
8033.625,7985.41623065763
9606.929,9566.16314993358
10000.39,9982.20932006985
7295.79,7370.02433416432
8593.99,8582.40930473737
9060.257,8978.14877224023
8974.999,8941.74053185305
9407.357,9310.83066337941
9433.243,9521.70940552888
6974.845,7015.9439809538
9506.859,9547.54532426522
6958.527,7017.56151217624
9583.487,9563.21114077012
6947.582,7029.47590062745
7042.495,7048.93302682382
7058.76,7065.49469295222
7091.01,7065.37338248394
9470.677,9535.22436273636
8572.402,8580.46371688182
7877.466,7937.50452556186
8954.487,8944.28779392114
7840.076,7925.0778793012
6952.413,6879.25961633393
7032.648,7055.12753082101
9357.718,9303.20623575706
7361.36,7400.85027591079
7202.64,7347.20735414463
9943.213,9983.54991211048
9405.378,9317.85419412586
7291.984,7351.75418165718
9971.15,9978.09523040759
6932.501,7018.43986698812
9358.979,9311.01677351562
7978.342,7964.88558464103
6969.233,6876.95885286389
7258.918,7357.60730663506
7420.934,7413.5897138847
8757.987,8630.05329994008
9055.255,8977.62268851303
7005.015,7041.98900200205
9060.185,8984.58542699911
9030.22,8968.29763989394
7060.342,7061.89526870925
9046.47,8979.54740680189
9334.522,9305.45602087505
9891.222,9970.01354724803
7377.666,7396.08806486785
9980.766,9985.71498011521
9339.025,9303.37742368241
10025.466,10003.8878491624
7223.486,7350.98033059324
7092.533,7065.46661165413
9263.59,9281.89103728474
7253.461,7336.30547614418
9445.499,9520.91138424056
8779.157,8645.12754291308
6952.278,6888.57767894583
8744.854,8628.12023475833
6985.215,7025.13983116931
8015.104,7994.52747996125
9896.885,9980.55348170807
9893.756,9960.08510208423
7311.772,7386.43918935659
8020.235,7987.66057206154
7868.805,7943.30919604295
7960.707,7975.44485453119
9292.059,9297.50593050648
9334.683,9293.72358485405
6999.916,7029.38091727893
6865.196,6836.26148764454
9457.041,9530.62612019388
7939.028,7974.97066660236
7425.157,7419.04742004573
9915.536,9974.18734024701
7367.372,7392.26399358572
9990.155,9982.76732208467
9052.151,8955.41066520801
6942.359,7027.25453890865
9292.523,9291.0018877835
6964.904,7028.40514470472
7038.192,7049.19444840497
8749.174,8630.00113895018
8738.671,8625.39252833179
7074.085,7063.9983882108
9392.923,9315.52958877352
8612.945,8592.79720297934
8748.193,8642.35018094372
10029.643,9985.7435425869
6892.793,6869.46197699562
7062.419,7051.16647575795
9362.428,9309.54232782537
6953.64,7030.53389288462
9530.705,9541.36686800047
8632.597,8592.69178753912
10026.66,9996.59612257333
9362.723,9305.21638302199
7258.038,7340.66119963597
8947.134,8943.45493354384
9060.031,8979.28328269499
7171.572,7303.79052836427
9537.04,9557.32662737281
6921.867,6850.39352650791
9573.49,9549.12380797382
7315.375,7356.96885099772
9274.543,9273.15422999205
