"Actual","Predicted"
8692.78,8699.39143108713
9441.357,9498.44382524393
6764.601,6794.5553551487
8595.467,8646.56190080413
9444.971,9494.4627207451
8924.019,8956.75845513822
7203.131,7262.22747760574
9459.094,9494.98692303432
6915.588,6884.73614455981
9870.308,9917.32111530512
9401.534,9339.24597634623
9295.095,9291.46066538131
6992.801,7022.4529287898
7897.468,7944.92990434442
7009.97,7004.0654198206
8949.51,8972.99201048361
10014.401,9968.939601493
7930.246,7968.97755684156
9033.836,9022.36639872377
9429.491,9361.3444799555
8720.608,8695.86965162228
9358.005,9327.18606238014
10020.447,9984.28737856923
9428.441,9487.09440107665
8001.28,7979.18688226667
6991.962,7002.89771870548
9531.737,9538.22392665488
8765.646,8727.92789262351
6830.959,6840.56411879739
6777.963,6825.22235755342
9007.188,9007.34610985003
7232.899,7273.35274186147
8667.47,8676.5477667086
6898.018,6943.61066702416
6755.296,6792.78966730237
9918.72,9941.56842185489
8741.058,8705.73420041313
7913.004,7956.96438505287
8606.055,8651.21718571166
9489.97,9509.74053377321
8972.832,8993.24371056213
8618.069,8655.45925925303
6741.028,6785.57833597345
7012.878,6956.31401876911
9475.554,9497.26066886182
9289.595,9289.22407723853
6919.393,6909.30229062769
8016.793,7980.6508989704
6806.23,6841.59779652739
8635.466,8653.16129351982
9435.955,9493.15678600278
8047.459,8019.39034798162
9299.953,9299.68485895989
9116.978,9071.38871808054
9913.127,9946.89553983778
8746.615,8721.72403462043
6860.115,6879.83952515091
7033.121,7019.27361260362
9972.306,9973.61961295824
8657.659,8677.14389011618
7069.712,7037.75688722039
9072.363,9031.15225813525
6724.729,6784.20118251585
9111.324,9052.43915597136
6788.878,6833.31144128694
6919.285,6964.91727596544
8584.664,8634.79917798362
9018.059,9023.62614932104
9032.884,9019.45091029878
8687.201,8698.54555116106
6922.766,6963.05199666614
9460.093,9499.17801575039
6917.14,6872.57711964721
7230.775,7247.87653341826
7938.056,7953.38354579903
6785.249,6822.74272036038
9426.182,9351.90954277245
8662.122,8682.41387812562
8652.635,8677.89172338185
8706.547,8696.95301225961
6912.19,6876.99042117176
9890.301,9920.67845586657
9411.86,9347.16038919016
9289.994,9300.50359537821
8937.591,8986.9211255279
9552.462,9545.31988108481
6827.17,6851.49598971577
6900.529,6941.34006325749
8640.119,8672.78734480797
9359.181,9322.8956544169
9112.038,9050.96181785478
8720.985,8698.79767526991
9553.893,9533.39161431963
9971.421,9967.90675477515
8954.461,8983.2828328283
9321.643,9315.04029546082
6937.643,6974.95038897349
7970.809,7952.24404394944
7977.119,7956.08977269712
7060.854,7042.52851519751
6971.841,6984.58399011761
9445.734,9492.38221190801
9582.026,9549.92440888225
8974.236,8986.96437921745
7074.813,7042.87190660625
6946.707,6969.09658972505
9471.727,9509.9094436753
8950.007,8988.62321422102
9531.185,9530.10907542429
6935.546,6960.28601226139
9961.095,9959.04727326647
7269.932,7286.2981011596
9008.235,8998.37842671254
6746.842,6788.22077714159
9521.684,9532.83237919631
9583.408,9542.01581662238
9289.427,9301.40173312636
8705.796,8705.94791024711
7995.8,7962.51832691321
8605.788,8660.34134729177
9521.833,9524.8693280862
8720.419,8700.44748751256
7224.485,7247.77945541436
9619.102,9571.13966631101
10020.115,9967.63509930124
7860.782,7900.12762078386
8631.37,8664.31714012099
9844.792,9895.4798343983
8016.116,7975.7465623074
8647.062,8671.82324295411
6827.262,6851.36445303747
6738.836,6797.82513653221
7275.688,7302.05506312481
8988.69,9002.60384515322
7378.702,7338.12406328262
8768.087,8717.38357239544
6930.984,6974.04011681075
10042.296,9985.40564166759
9258.72,9281.68694103364
7305.463,7261.47876483037
9397.001,9351.02998708773
9563.392,9545.07581208644
8633.953,8661.93487263021
7272.053,7270.65062881151
7892.737,7946.03241699771
8617.597,8662.48751081268
6979.852,6990.66561905472
9100.503,9054.22811384678
6890,6870.03121627507
9235.46,9277.5836456418
8095.396,8036.57138405704
9302.925,9304.34920853799
9866.46,9911.98770474349
7050.958,7026.64413292076
8019.68,8008.19653609196
7845.672,7899.66172842798
7075.568,7033.31274913475
7094.687,7038.75314051336
7936.91,7960.2158764791
7944.656,7944.47830488951
6979.221,7001.01508361089
9992.55,9970.073285203
6865.8,6873.24454968925
9270.449,9293.12205954993
6938.078,6980.00382490587
7284.333,7289.03620779142
9394.963,9349.59278777388
9932.176,9941.13711252672
7346.816,7299.30201785617
8963.934,8985.57464059436
10029.847,9987.31842330067
9055.101,9015.08623904192
7050.496,7031.20310854485
9440.986,9495.53898584381
9375.619,9331.86181749447
9554.659,9539.05048578027
9521.938,9533.13122996106
6924.906,6914.07914907799
6773.807,6793.35287086997
9457.445,9499.0225668697
9363.517,9331.05559755178
7256.384,7301.53507316638
6976.882,6939.7005733722
9006.143,9018.3038484197
8662.035,8675.48555730613
7991.683,7986.81084218451
8621.409,8656.14993691322
8674.115,8687.3685716205
9987.331,9983.02244067731
8077.589,8026.31624664854
9271.293,9283.46730270571
6918.103,6907.06378530683
6943.353,6963.59089029792
7358.528,7342.06943775075
8607.93,8664.96200266177
9551.026,9536.65607962286
7074.873,7032.82627872825
9229.877,9277.62765875511
6892.159,6908.49493432487
9063.252,9023.57025609331
8589.478,8639.60170516658
9313.31,9313.20709372806
7287.168,7296.42964799718
8661.303,8681.40229704822
8654.43,8682.14773079341
7257.289,7301.50636896106
9305.526,9310.44884077191
6970.092,6978.91485014602
7100.319,7060.10170385145
8713.956,8703.50030539297
7252.716,7256.23478463739
7266.221,7272.54964702788
7214.785,7234.99720801249
7190.535,7236.30238418056
9489.314,9504.69842078165
8606.977,8657.76860076066
8741.85,8723.17251888343
7256.784,7294.80729488479
8636.051,8667.29251140276
9012.583,9016.65612866865
7985.293,7985.47460079393
9856.883,9918.39461410361
8684.455,8677.89737165728
8749.203,8707.31641096872
9576.853,9550.92145163292
9057.328,9023.10249709766
9611.181,9567.61769203251
7002.177,7000.19603786992
7038.557,7039.44368886626
8032.715,8001.41110549148
7049.573,7034.09962250137
8639.002,8656.77772865324
9332.725,9301.32290317759
8691.13,8695.4666907561
9972.031,9965.99266418375
6883.277,6863.33475554376
8731.95,8701.88758230999
8780.777,8735.53248481242
8073.428,8018.88077245218
9413.21,9480.4830977729
8674.096,8678.24227014551
9439.299,9492.98565776987
9283.885,9284.9407822062
7279.691,7302.62428546128
7204.821,7221.87512861899
9073.471,9041.4800884852
8740.186,8714.87919589125
8667.711,8675.49430943255
6880.751,6888.55948200324
9450.875,9488.09499855952
8644.703,8664.49766662243
8017.011,7995.87003193855
9406.247,9342.61038243852
7038.548,7028.3000164363
7098.589,7048.8433523598
8057.73,8009.26011304574
9390.877,9336.41759765698
9061.462,9025.23785692476
8694.494,8687.70965927969
9959.163,9961.13601378434
9577.576,9545.40873670444
9949.501,9944.72329399486
6980.175,6953.39181807038
7194.948,7250.98941851115
9030.125,9020.31017447801
9874.419,9920.16529292367
7089.94,7051.31456179809
9350.026,9331.50524310728
9110.644,9064.07793480979
9390.78,9340.38097232935
6928.75,6896.78888818166
6929.288,6885.75459052048
7076.706,7052.03234277451
9955.331,9952.9420962623
8029.082,7975.05369180147
9324.229,9308.74414368755
6813.176,6829.61521525562
6958.934,6971.94639464966
8727.897,8703.14984276208
6904.641,6881.95235731199
7108.953,7074.46083302858
7405.97,7353.48174928966
6953.274,6923.55670923889
9049.017,9007.52373360427
9547.766,9531.11177340676
7997.63,7958.46167821624
6909.844,6874.85973236839
7256.703,7298.99740728353
6932.814,6901.80576211111
9404.47,9476.6173518089
8622.508,8665.67684212808
10076.627,10011.8720508084
6911.436,6965.25727276698
7165.917,7216.75653243955
8974.823,8994.15382676906
9397.916,9342.01081811829
10046.254,9991.77099959879
6829.348,6831.03994348435
8751.02,8724.73570587799
6931.704,6978.01837534116
6912.299,6870.8980335535
9970.453,9953.85990840454
9391.519,9347.88081579637
6967.898,7001.09944828885
8679.59,8693.91501978346
9565.831,9544.96248949733
7922.612,7925.17275172073
7299.498,7291.6716505742
8734.329,8710.44862520452
8644.838,8670.11238191986
9589.905,9550.75094272601
9580.533,9553.02345168459
8941.984,8980.95057720243
9548.906,9535.35418255522
9035.274,9007.24699184386
7358.934,7325.88608114795
9126.622,9065.26045453392
8945.465,8982.91180718536
7386.906,7343.68854684032
9971.897,9957.0462524641
9937.931,9951.55531704193
9495.756,9519.06722847686
9134.167,9066.46507640527
6938.549,6972.95657639813
9542.553,9529.09142854579
9994.027,9971.73984826331
8658.599,8681.59038263023
8993.259,8998.89555799484
9062.845,9037.15937433801
9597.055,9559.63608286294
6883.24,6943.26549977152
10018.824,9977.96221736552
9587.995,9553.3252234527
8620.223,8658.32690629551
8629.253,8669.41361742654
9412.981,9354.32555459749
9233.6,9266.40081906541
8962.634,8983.84516141785
9983.447,9959.44821464519
7020.749,7014.61126856812
6857.978,6858.77661274415
6788.514,6825.7089841519
7229.311,7270.96380074259
7079.434,7038.34689023854
7014.716,7024.06485765826
7134.865,7200.68967642817
8961.896,8988.92322319151
9497.019,9516.59517749193
6954.861,6978.05794484091
8656.294,8686.16817021979
9435.561,9362.55855512474
7288.523,7291.8943181518
6990.98,7006.83915272352
9522.611,9521.45338822865
6807.806,6831.77271284652
9252.535,9281.83861871692
9380.494,9346.18773550091
8725.825,8697.03456377754
6916.46,6892.97796406013
7076.896,7039.18791900597
7874.937,7912.85805970469
7223.207,7282.51728993481
9348.99,9320.41587300047
8706.349,8701.46012108814
7036.205,7031.0718035443
8937.634,8988.5364642169
7348.866,7328.65703956494
8680.439,8685.40895339286
9606.586,9558.74618889781
7914.637,7950.06128730472
6927.417,6886.44417730907
6760.282,6803.54416151886
6886.779,6881.78295035057
9504.643,9515.03028065796
6975.118,6953.10896476437
9461.868,9500.40675363475
10058.078,9998.32593792008
6909.415,6895.26868417509
7318.861,7273.00020626311
7255.175,7281.59731230742
9419.644,9355.00198774209
9427.606,9353.16338108014
6889.177,6877.0834961513
9423.222,9498.62985238595
9547.608,9533.19589084749
8048.366,8010.35880922825
9494.938,9522.51716684113
8710.385,8704.7988889933
9910.509,9934.94481628263
7115.322,7075.13052310644
9518.198,9521.70572269413
8756.639,8710.56715952133
8730.691,8718.76455860009
8589.587,8646.11875384756
8909.08,8954.43121589508
9592.085,9562.46232972147
6781.608,6830.32858994381
9060.187,9020.88246867233
6854.64,6872.24254669886
9032.064,9009.68900543097
8770.833,8726.26005961934
7349.912,7333.20260454758
9557.902,9549.02547194428
8935.141,8979.10222308327
8644.297,8673.78232936887
9071.663,9043.91990743971
9292.484,9303.04991037037
9477.255,9504.69902742621
9365.75,9335.57715426226
8965.702,8983.38310952468
7337.347,7305.02626749515
8658.365,8670.5640693292
9532.871,9525.49200115543
6921.976,6897.09027301428
7931.69,7960.9320854546
6921.366,6966.46564487963
7176.898,7229.86141475405
9492.989,9523.01441962555
8018.022,7967.9576911853
7338.73,7317.27792866401
7865.488,7901.48171015457
7848.171,7904.36791552806
8076.909,8016.04284891273
9049.952,9028.47461440126
7297.634,7288.8668323866
6985.278,6970.12403942623
7957.818,7959.13435417465
9490.143,9512.85543735538
8711.705,8709.87492269051
7366.547,7340.65485063555
9404.449,9352.12698119311
9941.489,9961.18619660728
9415.656,9343.56539571781
6991.083,6999.78872000321
9988.34,9969.30608037822
9057.859,9036.47477091265
10014.954,9969.74215578733
9883.205,9918.96590116227
8576.127,8642.03503383376
9013.32,9006.85529026265
10056.387,9995.42361379848
6965.098,6986.64236546629
6843.663,6882.89276774342
9420.408,9487.16679524548
7841.189,7893.66486337313
7132.195,7085.77411107722
8016.461,8011.10192900427
9429.52,9498.76050737345
6767.979,6813.12746914106
9335.136,9319.41960578929
8930.533,8969.09172524022
8625.397,8667.97238582735
7043.016,7020.84062099143
6897.714,6932.11241795231
6775.591,6809.12135906422
7968.224,7947.74996357966
6926.237,6905.02856205596
6850.93,6849.37735972631
9991.083,9969.36276119773
7908.041,7915.08141290995
6970.171,6969.97925076399
9301.379,9294.02672513481
7919.013,7969.67351996434
8984.974,8994.12225980666
9299.917,9302.41071618304
6924.872,6883.37960865214
8734.091,8703.57914233359
9471.803,9504.46279818081
6833.849,6857.60501921931
9061.964,9027.29370542279
7893.751,7933.66191244282
6870.126,6837.38418353622
7956.997,7948.41797893213
9976.682,9966.08568037237
7977.073,7956.24387974918
7372.791,7325.80369203628
8012.617,7986.71528016414
8938.174,8970.04785971396
9248.484,9282.08691619844
6785.444,6800.99661112129
6952.127,6994.06338021354
7329.336,7313.66021160802
9335.933,9318.57939495715
9465.447,9500.80502799858
9416.373,9483.36868235215
10011.415,9980.96883768016
8616.099,8665.90558271289
6932.025,6950.73688013066
7279.734,7289.63689781418
9399.934,9355.45412469387
7100.173,7043.02602396708
9318.421,9312.30050382538
8618.667,8659.87225462085
6828.596,6838.41858528637
9977.997,9970.97737639166
7406.71,7358.2807557445
9088.323,9034.02324039559
6918.302,6901.20911663334
7361.096,7320.62545427335
9928.898,9936.85129152591
9418.873,9481.44749411871
6981.2,6999.803270971
7013.126,7001.05357016919
9528.573,9526.37705344306
7221.529,7246.18072022253
10011.09,9981.44839318101
6903.957,6952.68832772082
10050.815,9988.70535321073
8672.06,8679.30454645706
8697.385,8699.79699335953
7255.45,7267.46938720625
7320.43,7272.26297930869
9409.347,9336.34698244108
8726.717,8705.38152396059
7242.003,7261.17232160497
7355.126,7305.3097851666
6892.273,6872.44835008996
9550.408,9540.38197366334
7073.929,7056.3076435574
7129.529,7079.74248296177
7095.364,7045.87173041265
9984.769,9966.51891538421
7289.87,7271.23700582051
9230.388,9270.61454883243
7848.821,7898.54385470869
8983.508,8999.26698957464
9943.354,9953.17849643411
8094.06,8033.55349442764
7928.528,7950.49716746575
7982.521,7990.79126144793
9515.774,9518.663858521
7225.742,7277.19656705321
8946.199,8979.57228370986
8971.068,8979.13151269898
7931.462,7942.15070313227
9583.842,9554.72017980052
7360.734,7312.63912980498
7069.162,7031.44707419885
8685.585,8682.09850441476
9324.153,9311.98096235432
6798.162,6805.33485054733
9527.686,9534.54740945725
7008.234,7004.55494845432
9346.224,9320.97588639152
6803.533,6841.18812833822
8720.121,8700.09389171395
6999.852,6997.98729486353
9082.356,9034.09632436087
9955.246,9951.97222726402
9030.302,9007.3485020557
7906.423,7920.32123149871
8969.414,8993.81581152395
9290.839,9296.67101876693
10005.812,9971.56914559563
7868.727,7910.39286804182
8965.027,8995.61829266396
9456.789,9505.13732164737
9493.267,9512.72050987583
6927.67,6895.45821097874
7188.363,7223.56382481333
9986.943,9968.15955510846
8694.113,8694.26217066406
7279.376,7268.75187955698
9031.773,9018.42952211259
9314.44,9312.84959625001
7235.856,7271.11822686291
9548.135,9531.99341974918
8719.394,8694.20404667426
7968.11,7986.27366472467
8966.833,8987.1923821153
6731.2,6786.61660585001
9544.71,9535.06137448346
7991.437,7965.97656529495
7978.421,7988.09701088705
9485.912,9519.35099059699
8611.772,8651.8063731902
8033.625,7993.9788377523
9606.929,9564.75165864059
10000.39,9960.40663812505
7295.79,7290.61497110307
8593.99,8644.52667212024
9060.257,9028.13137855386
8974.999,8976.70328634041
9407.357,9338.45003038276
9433.243,9494.43664456552
6974.845,6974.52366691429
9506.859,9526.19002362026
6958.527,6971.8822032449
9583.487,9555.31435332618
6947.582,6977.40417412397
7042.495,7018.65107509326
7058.76,7034.82965699348
7091.01,7050.81888052933
9470.677,9508.25078334759
8572.402,8638.01816990061
7877.466,7910.3299392936
8954.487,8980.03281949157
7840.076,7896.05036139034
6952.413,6915.54315859817
7032.648,7029.22098893838
9357.718,9326.65058158501
7361.36,7336.66526113697
7202.64,7248.87468637415
9943.213,9954.6702505767
9405.378,9347.44261139201
7291.984,7274.55710488463
9971.15,9954.3500947664
6932.501,6974.44199197354
9358.979,9330.72112370911
7978.342,7955.42728695593
6969.233,6928.89782370369
7258.918,7279.16938820679
7420.934,7363.31596495981
8757.987,8713.22731985309
9055.255,9029.63334421475
7005.015,7009.42104177553
9060.185,9036.83194097668
9030.22,9012.5373901657
7060.342,7041.72419101464
9046.47,9030.25503000723
9334.522,9324.23530662557
9891.222,9932.26512046868
7377.666,7336.03291355515
9980.766,9962.99814085484
9339.025,9322.99891527943
10025.466,9988.8834000572
7223.486,7258.67578472337
7092.533,7046.10247674022
9263.59,9290.35203917285
7253.461,7253.27406524209
9445.499,9495.4582917956
8779.157,8738.18127451064
6952.278,6926.96756801037
8744.854,8709.84384186932
6985.215,6985.73302409318
8015.104,7997.2396541686
9896.885,9945.16920843608
9893.756,9923.30065159145
7311.772,7321.50034182696
8020.235,7995.87466931898
7868.805,7911.12680765154
7960.707,7959.50784952847
9292.059,9309.43342240368
9334.683,9314.06258845949
6999.916,6991.68015516518
6865.196,6857.83283760951
9457.041,9505.90546009266
7939.028,7964.63701526132
7425.157,7365.25729368435
9915.536,9940.581906914
7367.372,7325.58511102087
9990.155,9960.5822024692
9052.151,9005.86283227476
6942.359,6975.87507359296
9292.523,9304.09911307835
6964.904,6990.36200460556
7038.192,7013.20369408842
8749.174,8715.09040554251
8738.671,8710.53221292368
7074.085,7042.91680207695
9392.923,9342.39287942284
8612.945,8656.02968167509
8748.193,8729.23964782719
10029.643,9971.25049329795
6892.793,6900.24619426885
7062.419,7028.3097383087
9362.428,9330.63500282572
6953.64,6995.61454228337
9530.705,9525.03091730547
8632.597,8659.62713161517
10026.66,9979.59765692651
9362.723,9326.01988081156
7258.038,7262.20803823717
8947.134,8974.27701891026
9060.031,9027.30688666685
7171.572,7207.46124447067
9537.04,9537.01609153053
6921.867,6879.83986307737
9573.49,9542.46530959545
7315.375,7292.335353456
