"Actual","Predicted"
10082.348,10037.409897477
9338.865,9306.04517064868
7929.038,7945.49094987695
7305.939,7348.03507537872
7305.868,7375.88356772675
7882.656,7925.23516603792
7927.184,7977.80116572496
7217.09,7324.15900534118
7345.448,7387.91114029222
9069.333,8992.00571232853
6960.952,7001.76787663326
7916.708,7936.44401195276
9522.052,9540.16701636534
7326.929,7370.72596627066
9036.229,8997.48646010932
7008.995,7041.99314065635
7901.866,7957.05711106722
9552.55,9554.74532274955
6942.94,6978.56565787307
6933.133,6872.83039034213
7950.175,7946.83108054141
7949.576,7955.74971317003
7057.426,6955.59570423066
9267.779,9272.45119257765
8625.92,8607.46356709769
8003.486,7982.66840433833
8726.133,8639.42260850092
7339.101,7345.65085427518
9471.39,9517.59427328713
9422.493,9507.64514236386
7212.517,7307.59312228702
8926.626,8948.46346976818
9396.256,9334.06539920665
6996.091,6932.49204834592
8586.13,8575.91792889829
6928.997,6998.75163401735
8694.803,8645.36149548897
8636.255,8611.06295237068
10058.09,10032.2926204375
9342.925,9308.55739393155
9305.618,9295.0957730906
6924.573,6859.82432125785
7253.463,7303.76512584166
8751.116,8657.50760180395
9948.838,9968.55090383504
9527.957,9540.47898416062
7202.216,7295.27084006514
8775.3,8667.58100346005
7987.237,7966.85951646937
9288.516,9290.61458444203
9949.171,9970.92994822712
7277.077,7313.25919751952
9402.644,9326.56854393699
8990.227,8956.7602573718
9419.03,9344.03829737212
10060.268,10029.6704260303
9250.172,9270.49070770593
9446.416,9507.97691711741
6816.845,6839.34288858154
7296.914,7316.90079866775
9947.994,9968.6723047635
7289.518,7364.0915468615
7861.138,7921.36526965275
9606.033,9581.50903366194
9866.925,9933.73176115918
6872.835,6961.66106104669
7279.267,7337.92986289022
8592.987,8583.03765722126
7983.241,7966.75953514576
9979.167,9978.65760955651
9400.75,9329.38990819392
9259.304,9261.26268059214
9891.076,9944.7280641722
6870.611,6866.04279416961
9313.431,9297.98565754899
9490.079,9525.57410097671
6912.759,6866.66621630869
8666.578,8616.01789426786
9023.331,8987.21902673075
7089.606,7070.12381180851
8786.362,8671.71347014652
9919.007,9961.63469147716
9983.861,9994.0651631193
8573.28,8576.14285627512
7297.498,7371.63337459095
7077.923,7071.1649984691
8991.136,8953.72564557458
9907.981,9953.5432904073
8588.914,8576.94495024784
6784.062,6798.78696923982
9592.844,9563.62794290651
6853.65,6822.65995625079
8052.947,8029.39287142897
9993.664,9990.58066958934
8599.387,8591.18287159069
8667.984,8617.36453216171
9055.022,9001.66714095715
7874.111,7910.03058804615
7102.866,7078.07445379643
8705.999,8625.89935874604
9420.331,9495.85331625676
10079.134,10035.8365135337
9564.245,9552.84913651172
7272.464,7327.99349915537
9890.133,9956.97160957074
7312.176,7345.5480730056
7274.233,7354.8820670741
8615.327,8602.29692241912
7967.17,7967.76555227128
8019.715,7986.38546449708
10005.219,10009.3600633426
6995.067,7027.43744504284
9559.876,9553.30032734959
8030.801,7992.52930564178
9309.348,9298.56745136664
9591.5,9565.8738502164
9239.094,9263.99464031521
9104.622,9010.58636275058
6997.468,6910.11154480552
6931.646,6997.00347367984
6942.296,7005.09197751716
6964.192,7011.535598786
9045.091,8988.44672009353
8779.01,8666.30342249061
8973.455,8953.72133647653
7320.932,7368.4781444441
9439.566,9500.8702106438
9554.472,9553.32294627445
6883.378,6955.97161138206
8608.473,8591.48633923165
6945.953,6893.69870548542
7977.813,7981.11503298083
8019.788,7981.76939054177
9914.105,9969.29284721253
6905.77,6847.88366697969
9565.082,9565.3189593045
8639.309,8611.41823777012
9027.762,8984.35157279282
8590.504,8583.67245918082
8910.371,8926.27607397913
9908.989,9957.20870136582
8973.064,8947.29817851711
8056.158,8020.49824635824
8763.773,8655.95929826864
7945.105,7956.35373534222
9012.853,8980.88980185078
6865.566,6947.57669201768
7114.133,7101.10530117575
9934.939,9963.4163853623
9906.013,9952.80350237325
7120.418,7106.2109927197
7296.4,7373.09890809681
6840.427,6840.10626717315
7050.585,7060.96492911195
10030.382,10004.6388811901
6923.833,6892.2960026565
7322.689,7390.02635515198
9571.759,9552.67109603917
9933.242,9964.18419953726
8960.355,8959.96498173911
8927.744,8941.94045307587
10033.916,10016.929784705
7359.945,7384.91302458706
6798.021,6829.08195391188
9391.854,9330.54492962494
10033.091,9992.53377982969
9365.64,9319.31006272383
9424.948,9494.39362268214
7291.328,7355.81291900207
8992.744,8967.98193511873
6915.375,6888.90074018053
9856.461,9919.59606391473
6895.16,6970.31427697552
6961.085,6904.9443646155
7054.959,7066.92663849047
9921.187,9964.69459265299
6866.554,6875.10147727249
8096.025,8036.25837535669
7907.642,7946.22320352904
7965.791,7982.17819668408
8923.258,8928.66452221877
6979.949,7018.7948410747
7161.277,7284.58015034904
6785.933,6812.88441929122
6806.412,6813.08989562056
8724.652,8653.17271075816
8786.865,8668.86751437044
9086.4,9012.6151627881
9076.997,9005.44252148207
9901.923,9956.6739971956
6961.163,7012.40950830321
7089.162,7082.9621502928
9877.701,9945.32459511536
7342.663,7396.84292938152
9560.252,9554.91195014162
8730.034,8650.03236207559
9434.083,9507.68167234367
8672.282,8628.55812345174
9359.398,9314.10714188811
7399.569,7413.88198952593
6760.014,6810.80559462501
9078.779,9001.49446699116
7393.204,7414.56425523045
7255.388,7317.3503206712
7020.173,7056.81696838432
9422.523,9348.37029823681
6931.561,6982.59855864067
9477.488,9531.72047038959
9064.716,8998.58011327259
9471.588,9523.60574992537
9040.969,8993.86359480217
10067.621,10028.7730227111
7325.203,7382.79874700689
8969,8958.67886333271
9856.561,9929.51736345342
7046.293,7058.20219694935
9349.522,9322.35810239297
7973.329,7987.66055843195
9463.175,9521.9104341912
8953.42,8958.70972420209
6963.635,7005.93967347452
10054.401,10024.2970030437
9085.025,9001.57032469877
6822.719,6840.36489798087
9972.976,9987.79597485833
6914.836,6979.58335729152
10010.51,9994.65709878103
7214.576,7307.64420774269
8727.458,8646.4058763489
6864.151,6823.64048721413
7961.743,7984.17427479217
6970.424,7020.65035297327
9882.805,9944.50615862627
7200.03,7307.36921480861
9034.771,8984.84151577974
6855.084,6847.86461387014
7251.998,7336.38800401645
7969.355,7952.70243003005
8584.213,8579.23524001865
9264.424,9280.49567016629
7374.853,7399.37494577333
8920.546,8941.13090605621
8936.341,8938.84652086156
9890.689,9943.77236101923
6987.025,7018.43227737088
7290.407,7360.05753738078
7137.35,7112.6943778316
6851.13,6848.92898352105
10074.692,10030.7529338944
8965.682,8958.89137339048
9584.432,9570.84293443824
7229.723,7312.70507289149
8599.25,8591.17528898243
9065.102,8992.23332014293
9286.269,9286.72939285568
8996.657,8979.72460246123
6931.718,6993.39545159342
8005.985,8000.25622700217
10001.729,9993.32683847741
8953.23,8955.07237874047
7979.872,7970.2769707177
9418.059,9341.9652864653
7361.71,7392.49521237594
7042.89,7036.72779398345
7941.589,7945.70047880371
8731.538,8661.92214058293
9233.991,9268.41980933061
6761.822,6787.26538334926
9022.964,8991.98495878439
6960.637,6899.10439397028
7400.435,7411.09324482658
9518.62,9541.63693347144
6862.654,6855.22278241871
8008.253,7988.23179554385
7124.435,7100.57403266031
8997.972,8966.1344725676
9034.303,8984.22779180341
8692.78,8637.18347403083
9441.357,9510.81621942868
6764.601,6771.26238561479
8595.467,8584.81480432941
9444.971,9507.47920831115
8924.019,8922.75028333857
7203.131,7322.85360020289
9459.094,9507.47864396613
6915.588,6865.11412516802
9870.308,9938.56343142644
9401.534,9328.97787193618
9295.095,9281.1736416663
6992.801,7044.96675369141
7897.468,7952.38313036523
7009.97,7033.67965641205
8949.51,8938.82601497407
10014.401,9990.36304380858
7930.246,7976.21426084858
9033.836,8988.40484376101
9429.491,9351.02554433627
8720.608,8634.21424863048
9358.005,9316.76587829849
10020.447,10005.3360124526
9428.441,9499.41817012611
8001.28,7986.37438766597
6991.962,7035.62165416565
9531.737,9550.77918148498
8765.646,8666.27158601749
6830.959,6819.38993398496
6777.963,6803.73526848863
9007.188,8973.3115504726
7232.899,7333.83858660857
8667.47,8614.77265089568
6898.018,6969.89231883345
6755.296,6771.66490628773
9918.72,9962.78028268063
8741.058,8643.78752661606
7913.004,7964.32692542373
8606.055,8589.29651246098
9489.97,9522.36565671943
8972.832,8959.47497025108
8618.069,8593.54644144656
6741.028,6765.18365984674
7012.878,6930.60289361295
9475.554,9509.81771831182
9289.595,9279.24262602003
6919.393,6884.81652352901
8016.793,7988.17090334607
6806.23,6818.89108965473
8635.466,8591.31484945184
9435.955,9506.03745303289
8047.459,8026.5280249174
9299.953,9289.69231863769
9116.978,9037.47046973029
9913.127,9968.35962828778
8746.615,8659.81488514475
6860.115,6858.48905238631
7033.121,7040.22198006546
9972.306,9995.14352927574
8657.659,8615.04942803396
7069.712,7061.49739030659
9072.363,8997.58885428327
6724.729,6761.6263520019
9111.324,9018.50099821675
6788.878,6810.91763171516
6919.285,6988.29378730898
8584.664,8572.97693210311
9018.059,8989.73757482165
9032.884,8985.38269693355
8687.201,8636.55112530694
6922.766,6989.69046383429
9460.093,9511.97132662953
6917.14,6851.93961897053
7230.775,7308.47479282562
7938.056,7960.67791145561
6785.249,6802.09848844435
9426.182,9341.65802288235
8662.122,8620.49532574231
8652.635,8615.65990591312
8706.547,8635.09921461028
6912.19,6856.28556086462
9890.301,9942.72705205246
9411.86,9337.31500058056
9289.994,9290.12596412024
8937.591,8952.74526874532
9552.462,9557.77917452057
6827.17,6829.68755278204
6900.529,6974.34618344089
8640.119,8611.08461386108
9359.181,9312.44068322285
9112.038,9017.18312397285
8720.985,8636.91655026754
9553.893,9546.05370420565
9971.421,9989.65788373079
8954.461,8949.40875226001
9321.643,9304.64796393327
6937.643,7003.24980053233
7970.809,7959.59978213011
7977.119,7963.4267070068
7060.854,7074.01381097698
6971.841,7016.3632518641
9445.734,9505.02487752496
9582.026,9562.52655425186
8974.236,8953.29159844172
7074.813,7075.56326148535
6946.707,6996.96256962151
9471.727,9522.75394777625
8950.007,8954.64336956066
9531.185,9542.89961012141
6935.546,6987.56964961691
9961.095,9979.99370480084
7269.932,7346.72554740917
9008.235,8964.71413048849
6746.842,6766.93210836543
9521.684,9545.34890387417
9583.408,9554.88342439442
9289.427,9290.89091001515
8705.796,8643.80774041613
7995.8,7970.04449371471
8605.788,8598.62178986142
9521.833,9537.4136469108
8720.419,8638.7206098496
7224.485,7308.55874485978
9619.102,9583.94266361648
10020.115,9989.33667551763
7860.782,7907.57623445921
8631.37,8602.62360032767
9844.792,9917.35737472689
8016.116,7983.00786714372
8647.062,8610.08791589819
6827.262,6831.26740633115
6738.836,6776.59171286232
7275.688,7362.51212724126
8988.69,8968.55105270555
7378.702,7398.80744628405
8768.087,8655.78247821477
6930.984,6999.18531185192
10042.296,10007.0480488593
9258.72,9271.60502029892
7305.463,7322.19171476575
9397.001,9340.74439769034
9563.392,9557.60996490759
8633.953,8600.05847920919
7272.053,7331.46922465482
7892.737,7953.3913686366
8617.597,8600.40051592666
6979.852,7013.23013283594
9100.503,9020.28983899922
6890,6848.72729418932
9235.46,9267.15566157314
8095.396,8043.86960883397
9302.925,9293.77162136428
9866.46,9933.38491186126
7050.958,7059.72329169529
8019.68,8015.48259180624
7845.672,7907.16544589098
7075.568,7063.17616996039
7094.687,7069.40329884689
7936.91,7967.44269036718
7944.656,7951.74130804446
6979.221,7029.24135612421
9992.55,9991.31392737069
6865.8,6850.44650298073
9270.449,9282.67790642602
6938.078,7001.77843652279
7284.333,7349.79199279555
9394.963,9339.14549925029
9932.176,9963.02594402633
7346.816,7359.95572695627
8963.934,8951.46769936047
10029.847,10008.458504503
9055.101,8981.14691650829
7050.496,7063.57901205497
9440.986,9507.73706300591
9375.619,9321.79839041554
9554.659,9551.36520050102
9521.938,9545.37562444874
6924.906,6889.50748816285
6773.807,6770.68106146676
9457.445,9511.64353920632
9363.517,9320.80598927568
7256.384,7362.05918916624
6976.882,6914.85493423093
9006.143,8984.41066863436
8662.035,8613.95100485521
7991.683,7994.20309871078
8621.409,8594.34698733784
8674.115,8625.25587315818
9987.331,10004.2842726043
8077.589,8033.49209130274
9271.293,9273.07897377163
6918.103,6883.2440958788
6943.353,6991.04410556218
7358.528,7402.63046702011
8607.93,8602.90589965603
9551.026,9549.04442731561
7074.873,7058.3699052444
9229.877,9267.72539741972
6892.159,6882.44892947432
9063.252,8989.7497572528
8589.478,8577.94360243042
9313.31,9303.01378912809
7287.168,7356.92692246848
8661.303,8619.49395180387
8654.43,8620.42001785515
7257.289,7362.15367423615
9305.526,9300.25562444991
6970.092,7004.69426823522
7100.319,7083.88063188957
8713.956,8641.52704216822
7252.716,7316.96020935207
7266.221,7333.08791192605
7214.785,7295.70328553923
7190.535,7296.86609128435
9489.314,9517.42924676179
8606.977,8595.85065977029
8741.85,8661.20927385911
7256.784,7355.34337115298
8636.051,8605.41193954426
9012.583,8982.64801327878
7985.293,7992.68006389645
9856.883,9940.4802965357
8684.455,8616.1121631962
8749.203,8645.49811348493
9576.853,9563.97054771923
9057.328,8989.24739311163
9611.181,9580.25763682932
7002.177,7031.80498274297
7038.557,7066.43523747886
8032.715,8008.68986382977
7049.573,7064.23567777885
8639.002,8594.84829316342
9332.725,9290.99673699507
8691.13,8633.27965024132
9972.031,9987.20428594455
6883.277,6841.4247140108
8731.95,8640.12904404581
8780.777,8673.24784952528
8073.428,8026.14400726852
9413.21,9493.43282738707
8674.096,8616.24272280985
9439.299,9505.93165090409
9283.885,9274.6875932592
7279.691,7363.22959219787
7204.821,7282.60273812054
9073.471,9007.15143579978
8740.186,8653.28073712924
8667.711,8613.5871408371
6880.751,6868.7279820148
9450.875,9501.12332651976
8644.703,8602.78494623438
8017.011,8003.26109211646
9406.247,9332.14127852124
7038.548,7051.11148913142
7098.589,7077.00843539569
8057.73,8016.46845094837
9390.877,9326.47346782387
9061.462,8991.40549345271
8694.494,8626.08113924917
9959.163,9982.45217516505
9577.576,9557.85628924639
9949.501,9966.14303230182
6980.175,6927.48091473834
7194.948,7311.66443826828
9030.125,8986.5553887568
9874.419,9941.8131994215
7089.94,7072.85003149994
9350.026,9321.31492981716
9110.644,9030.17178459449
9390.78,9330.26578967248
6928.75,6877.04587255367
6929.288,6865.02749896742
7076.706,7082.90588856995
9955.331,9974.70323424914
8029.082,7982.54795913747
9324.229,9298.29093798905
6813.176,6807.39860860053
6958.934,7003.36002025306
8727.897,8641.55887727235
6904.641,6858.99571892208
7108.953,7095.81429822566
7405.97,7414.12144316671
6953.274,6898.4387778685
9049.017,8973.5665144743
9547.766,9543.64246390383
7997.63,7965.9432681397
6909.844,6850.73617720507
7256.703,7359.5615198402
6932.814,6881.17595797311
9404.47,9489.77791381251
8622.508,8603.5868182459
10076.627,10032.8807897212
6911.436,6998.35081936983
7165.917,7277.43251230125
8974.823,8960.00095019182
9397.916,9331.34336610908
10046.254,10012.9306541022
6829.348,6810.4893121937
8751.02,8662.87097106332
6931.704,6999.1289442261
6912.299,6848.5878548395
9970.453,9976.0995843825
9391.519,9337.63362919086
6967.898,7022.67425672486
8679.59,8631.76774442926
9565.831,9557.78945361901
7922.612,7932.67293415512
7299.498,7352.51336067889
8734.329,8648.72339329997
8644.838,8607.99341465854
9589.905,9563.292659777
9580.533,9565.28837834903
8941.984,8946.93995200336
9548.906,9548.21936740476
9035.274,8973.57743566804
7358.934,7386.55550052947
9126.622,9031.12987224333
8945.465,8949.23938454929
7386.906,7404.4140524194
9971.897,9979.20045799954
9937.931,9972.59737779437
9495.756,9531.78188711903
9134.167,9032.59296785938
6938.549,7004.56929503514
9542.553,9542.08400977015
9994.027,9993.25279557255
8658.599,8619.46128488492
8993.259,8964.68605239609
9062.845,9003.33585351638
9597.055,9572.2413953213
6883.24,6969.23458793285
10018.824,9999.70993856971
9587.995,9566.33454104761
8620.223,8596.30698817617
8629.253,8607.5237070005
9412.981,9343.98459451341
9233.6,9256.14051643809
8962.634,8949.97550258839
9983.447,9981.66305657709
7020.749,7040.97569542987
6857.978,6835.42397284507
6788.514,6805.20171178511
7229.311,7331.65110995583
7079.434,7069.14960195802
7014.716,7045.59066789007
7134.865,7261.47213173114
8961.896,8954.90608394976
9497.019,9529.43203362874
6954.861,7011.17933240904
8656.294,8624.10800888321
9435.561,9352.49040528807
7288.523,7352.5132422339
6990.98,7037.66995630682
9522.611,9534.09351545279
6807.806,6808.84139593695
9252.535,9271.82820808456
9380.494,9335.89769798128
8725.825,8635.1742679347
6916.46,6869.934056707
7076.896,7071.99160173453
7874.937,7920.33711472223
7223.207,7343.10720073993
9348.99,9310.2244556695
8706.349,8639.5412744397
7036.205,7064.23037775166
8937.634,8954.68820083925
7348.866,7389.28446752917
8680.439,8623.54814736351
9606.586,9571.37979778009
7914.637,7957.51490828001
6927.417,6864.18310967673
6760.282,6781.51075849098
6886.779,6857.1904898433
9504.643,9527.57397069977
6975.118,6986.65838794092
9461.868,9512.70565911008
10058.078,10019.7814186444
6909.415,6872.57067116851
7318.861,7333.78017644251
7255.175,7342.2210647166
9419.644,9344.81929286677
9427.606,9342.8656634187
6889.177,6855.75514345374
9423.222,9511.60806044544
9547.608,9546.15156522494
8048.366,8017.43610797799
9494.938,9535.20767653651
8710.385,8642.77892757698
9910.509,9956.97147567666
7115.322,7096.74208536016
9518.198,9534.23665379453
8756.639,8648.67803875467
8730.691,8656.65156284133
8589.587,8584.33706337434
8909.08,8920.64487242051
9592.085,9575.08509349859
6781.608,6807.68159772457
9060.187,8987.13915684169
6854.64,6848.58109066491
9032.064,8975.87540832469
8770.833,8664.28378242225
7349.912,7393.73501147239
9557.902,9561.85611365695
8935.141,8945.01820128583
8644.297,8611.92794810456
9071.663,9009.6747526718
9292.484,9292.68414408941
9477.255,9517.04039883051
9365.75,9325.40019775554
8965.702,8949.53003362656
7337.347,7365.74789999902
8658.365,8608.97514738694
9532.871,9538.3830951433
6921.976,6874.27552527976
7931.69,7968.01499031173
6921.366,6996.18554319247
7176.898,7290.49296136325
9492.989,9535.74028488988
8018.022,7975.41657831818
7338.73,7377.9078277369
7865.488,7908.80568339207
7848.171,7911.65158672639
8076.909,8023.49020557321
9049.952,8994.54888991526
7297.634,7349.47910576225
6985.278,7003.64643279457
7957.818,7966.44983932037
9490.143,9525.56328118714
8711.705,8647.92518235125
7366.547,7401.24757875605
9404.449,9341.67350600402
9941.489,9982.51966159769
9415.656,9333.6704278727
6991.083,7025.12862351292
9988.34,9990.46014478468
9057.859,9002.40622976842
10014.954,9991.15732473905
9883.205,9940.66066437255
8576.127,8580.19014621235
9013.32,8972.68935597766
10056.387,10016.720197648
6965.098,7012.18143084254
6843.663,6858.52823430936
9420.408,9500.21827832789
7841.189,7901.01742012693
7132.195,7108.33566855123
8016.461,8018.44683220435
9429.52,9511.50334736302
6767.979,6790.41267772112
9335.136,9309.40509882024
8930.533,8935.34928212838
8625.397,8606.00286403315
7043.016,7052.23415389383
6897.714,6961.02074944057
6775.591,6786.46487246669
7968.224,7955.1073889326
6926.237,6878.87738465251
6850.93,6828.60921686417
9991.083,9990.87917627725
7908.041,7922.41834979091
6970.171,7002.3563111528
9301.379,9283.69299334661
7919.013,7976.93056251995
8984.974,8960.25325510055
9299.917,9292.12130253492
6924.872,6859.62942161368
8734.091,8641.74994209749
9471.803,9517.14676555879
6833.849,6837.77778138646
9061.964,8993.24139327478
7893.751,7940.98901848264
6870.126,6814.97290914847
7956.997,7955.82886808792
9976.682,9987.75725343747
7977.073,7963.7164446919
7372.791,7386.36128719472
8012.617,7993.87475935823
8938.174,8936.01135509319
9248.484,9271.71801163469
6785.444,6778.80870803266
6952.127,7015.05861417921
7329.336,7374.31098168818
9335.933,9308.37118068809
9465.447,9513.52574866448
9416.373,9496.27233053682
10011.415,10002.5429306022
8616.099,8603.71262968232
6932.025,6977.5497365643
7279.734,7350.13620187684
9399.934,9344.94039885114
7100.173,7074.05119209661
9318.421,9302.22880062105
8618.667,8598.04047143611
6828.596,6816.92507146801
9977.997,9992.06405202194
7406.71,7418.87026051235
9088.323,9000.20746053023
6918.302,6881.2656678942
7361.096,7381.16878761319
9928.898,9958.53768825994
9418.873,9494.13543604524
6981.2,7026.28365048673
7013.126,7033.54903465227
9528.573,9539.21746612957
7221.529,7306.97748520177
10011.09,10002.9022612543
6903.957,6978.11973234485
10050.815,10010.0678957493
8672.06,8617.72103232596
8697.385,8638.04447139531
7255.45,7328.05452728519
7320.43,7332.91195979175
9409.347,9326.09349008724
8726.717,8643.54109895497
7242.003,7321.81600124626
7355.126,7365.97446923812
6892.273,6850.11483902023
9550.408,9553.40832442388
7073.929,7084.89571982183
7129.529,7106.41363891185
7095.364,7071.7225941809
9984.769,9988.08732935456
7289.87,7332.04526685025
9230.388,9260.4666964747
7848.821,7905.85357257035
8983.508,8965.10479232158
9943.354,9974.35924815757
8094.06,8040.65529126164
7928.528,7957.5768005962
7982.521,7997.91516661163
9515.774,9531.08299096639
7225.742,7337.81876344734
8946.199,8945.22812228737
8971.068,8945.12931803951
7931.462,7949.35154420651
9583.842,9567.35746847567
7360.734,7373.52069112933
7069.162,7063.74107698697
8685.585,8620.24471860283
9324.153,9301.7578369279
6798.162,6782.57077715396
9527.686,9546.69375228309
7008.234,7029.25113370447
9346.224,9311.0409917026
6803.533,6818.92521376634
8720.121,8638.42763898535
6999.852,7026.12434669043
9082.356,9000.54681344262
9955.246,9973.81453479227
9030.302,8973.22177345038
7906.423,7927.6588175327
8969.414,8959.59605508982
9290.839,9286.38328181769
10005.812,9992.80297196265
7868.727,7917.83416503035
8965.027,8961.40439637113
9456.789,9517.84863492396
9493.267,9525.29919072629
6927.67,6872.5333360881
7188.363,7284.3495249871
9986.943,9989.52472369878
8694.113,8632.17600999371
7279.376,7329.50985259892
9031.773,8984.42786330563
9314.44,9302.35986948685
7235.856,7331.62643365691
9548.135,9545.10473472322
8719.394,8632.62162220134
7968.11,7993.49989352058
8966.833,8953.46703389315
6731.2,6765.96281130848
9544.71,9547.72409404253
7991.437,7973.25848704072
7978.421,7995.21494409706
9485.912,9531.74134113594
8611.772,8590.10892336629
8033.625,8001.43563463957
9606.929,9577.25222706468
10000.39,9981.87347688589
7295.79,7351.20581149623
8593.99,8582.69798707077
9060.257,8994.02739578866
8974.999,8942.74244810535
9407.357,9328.01427695309
9433.243,9506.94626287714
6974.845,7003.99231854077
9506.859,9538.53755160948
6958.527,6999.35183018068
9583.487,9567.60154260097
6947.582,7005.29246441301
7042.495,7043.54942683985
7058.76,7062.31364665418
7091.01,7072.94260977039
9470.677,9520.89733459108
8572.402,8576.14937268258
7877.466,7917.77351986693
8954.487,8946.16898927735
7840.076,7903.53538165999
6952.413,6894.70252640041
7032.648,7056.1505311015
9357.718,9316.82551606983
7361.36,7397.28647772281
7202.64,7309.54349423669
9943.213,9975.51827294937
9405.378,9337.47950745431
7291.984,7335.31576510705
9971.15,9975.86289026889
6932.501,6997.02120864904
9358.979,9320.32552984306
7978.342,7962.96871781949
6969.233,6905.1168008137
7258.918,7339.83537961596
7420.934,7423.76120154339
8757.987,8651.42381263754
9055.255,8995.61031774166
7005.015,7030.63890959444
9060.185,9003.02091445268
9030.22,8978.3950047573
7060.342,7073.48490066777
9046.47,8996.29296758512
9334.522,9314.02233737678
9891.222,9953.22813749637
7377.666,7396.69849265347
9980.766,9984.57058769043
9339.025,9312.84783761103
10025.466,10010.8293750577
7223.486,7319.36925673464
7092.533,7074.83834250956
9263.59,9280.23670551164
7253.461,7314.00270405924
9445.499,9508.47244777151
8779.157,8676.14514510857
6952.278,6901.54578182062
8744.854,8647.90695362377
6985.215,7010.92570847764
8015.104,8004.32525331943
9896.885,9966.38690084246
9893.756,9944.68581479275
7311.772,7382.07434171419
8020.235,8003.29913005192
7868.805,7918.40958122549
7960.707,7966.58453674581
9292.059,9299.34381748956
9334.683,9304.24302102038
6999.916,7022.96899647415
6865.196,6834.87048383614
9457.041,9518.33113654555
7939.028,7971.93420498807
7425.157,7425.75049315784
9915.536,9961.35455754176
7367.372,7386.1708986415
9990.155,9982.32798292948
9052.151,8972.01349381977
6942.359,7005.07639136382
9292.523,9293.95610378433
6964.904,7013.64629873858
7038.192,7035.55911504866
8749.174,8653.28834902171
8738.671,8648.47647439132
7074.085,7064.6085570519
9392.923,9332.33826669168
8612.945,8594.25724278708
8748.193,8667.29815663723
10029.643,9992.59184589165
6892.793,6876.80624375206
7062.419,7056.01035873903
9362.428,9320.11072976709
6953.64,7016.77788832068
9530.705,9537.33884732189
8632.597,8598.04281818334
10026.66,10001.3534749552
9362.723,9315.98771268372
7258.038,7323.0435208048
8947.134,8940.51870566645
9060.031,8993.13067254131
7171.572,7268.13980684558
9537.04,9549.21237161193
6921.867,6857.16337214365
9573.49,9554.97815895023
7315.375,7353.12194809303
9274.543,9270.49054255399
